Machine ID,Machine,Time,Parameter,Value,Failure Status
6869,Backhoe_Loader,56:51.6,System Voltage,-198.1371783,0
9421,Backhoe_Loader,51:51.6,System Voltage,-42.9048213,0
4734,Backhoe_Loader,39:51.6,System Voltage,21.137576513471856,0
9080,Backhoe_Loader,19:51.6,System Voltage,-96.6876665,0
1854,Backhoe_Loader,56:51.6,System Voltage,7.865051499828447,0
9354,Backhoe_Loader,48:51.6,System Voltage,-56.59990966,0
3198,Backhoe_Loader,28:51.6,System Voltage,-1.594946731,0
8349,Backhoe_Loader,20:51.6,System Voltage,-147.6511234,0
7767,Backhoe_Loader,17:51.6,System Voltage,-27.54490555,0
5292,Backhoe_Loader,16:51.6,System Voltage,-75.71479499,0
8181,Backhoe_Loader,09:51.6,System Voltage,62.61436021,0
2264,Backhoe_Loader,37:51.6,System Voltage,-27.37616257,0
5474,Backhoe_Loader,36:51.6,System Voltage,54.53963401614005,0
5145,Backhoe_Loader,30:51.6,System Voltage,-65.01932979,0
3997,Backhoe_Loader,15:51.6,System Voltage,71.84816219431896,0
5782,Backhoe_Loader,55:51.6,System Voltage,-8.950879241,0
5067,Backhoe_Loader,50:51.6,System Voltage,-110.2786021,0
8427,Backhoe_Loader,40:51.6,System Voltage,-184.9760358,0
5827,Backhoe_Loader,31:51.6,System Voltage,155.17470134898622,0
8124,Backhoe_Loader,29:51.6,System Voltage,-97.50476592,0
5499,Backhoe_Loader,26:51.6,System Voltage,136.60889831104134,0
9535,Backhoe_Loader,14:51.6,System Voltage,-8.802320518,0
9104,Backhoe_Loader,07:51.6,System Voltage,-170.6873586,0
2795,Backhoe_Loader,31:51.6,System Voltage,142.06187144263524,0
8155,Backhoe_Loader,29:51.6,System Voltage,84.02054341321289,0
5661,Backhoe_Loader,09:51.6,System Voltage,-163.2913987,0
3498,Backhoe_Loader,44:51.6,System Voltage,81.19504292061009,0
8436,Backhoe_Loader,41:51.6,System Voltage,137.24869935058405,0
5194,Backhoe_Loader,26:51.6,System Voltage,-77.7971781,0
9976,Backhoe_Loader,22:51.6,System Voltage,43.33827041581284,0
6261,Backhoe_Loader,18:51.6,System Voltage,-12.35864931,0
9053,Backhoe_Loader,35:51.6,System Voltage,125.01321049476547,0
3070,Backhoe_Loader,33:51.6,System Voltage,-35.08716796,0
5319,Backhoe_Loader,32:51.6,System Voltage,-203.8242851,0
1446,Backhoe_Loader,31:51.6,System Voltage,-18.40857717,0
3683,Backhoe_Loader,50:51.6,System Voltage,189.0531785,0
2313,Backhoe_Loader,38:51.6,System Voltage,129.85513319782146,0
9305,Backhoe_Loader,24:51.6,System Voltage,40.82611481958067,0
5482,Backhoe_Loader,07:51.6,System Voltage,73.26767541166781,0
2454,Backhoe_Loader,54:51.6,System Voltage,50.77890326488257,0
6659,Backhoe_Loader,43:51.6,System Voltage,240.97959121869494,0
1824,Backhoe_Loader,41:51.6,System Voltage,-88.70689202,0
8364,Backhoe_Loader,32:51.6,System Voltage,246.35111634306685,0
2587,Backhoe_Loader,12:51.6,System Voltage,-201.9710615,0
2567,Backhoe_Loader,02:51.6,System Voltage,189.37385088367108,0
3733,Backhoe_Loader,47:51.6,System Voltage,-20.72039693,0
9216,Backhoe_Loader,40:51.6,System Voltage,-64.47809782,0
3721,Backhoe_Loader,24:51.6,System Voltage,152.96879009567098,0
1472,Backhoe_Loader,10:51.6,System Voltage,46.12570572249453,0
8361,Backhoe_Loader,43:51.6,System Voltage,229.60535683000433,0
2813,Backhoe_Loader,19:51.6,System Voltage,-114.8760091,0
8224,Backhoe_Loader,01:51.6,System Voltage,-99.38942735,0
7325,Backhoe_Loader,54:51.6,System Voltage,31.982800929095262,0
5105,Backhoe_Loader,53:51.6,System Voltage,38.733486438093124,0
8285,Backhoe_Loader,59:51.6,System Voltage,-54.35545442,0
5546,Backhoe_Loader,27:51.6,System Voltage,55.22456906216344,0
6182,Backhoe_Loader,22:51.6,System Voltage,180.74519207364588,0
6427,Backhoe_Loader,05:51.6,System Voltage,14.752215212966089,0
5785,Backhoe_Loader,50:51.6,System Voltage,114.40025021275493,0
3545,Backhoe_Loader,47:51.6,System Voltage,-42.11633829,0
9391,Backhoe_Loader,34:51.6,System Voltage,52.28796273800307,0
1433,Backhoe_Loader,11:51.6,System Voltage,99.49341039125103,0
5661,Backhoe_Loader,36:51.6,System Voltage,-200.7550147,0
9711,Backhoe_Loader,33:51.6,System Voltage,61.39497289334539,0
5497,Backhoe_Loader,32:51.6,System Voltage,108.7430786972587,0
1401,Backhoe_Loader,57:51.6,System Voltage,-102.9701445,0
5880,Backhoe_Loader,33:51.6,System Voltage,80.58062470274758,0
9464,Backhoe_Loader,32:51.6,System Voltage,-66.12873022,0
1856,Backhoe_Loader,23:51.6,System Voltage,0.769235602,0
3953,Backhoe_Loader,15:51.6,System Voltage,49.52232094018967,0
9400,Backhoe_Loader,24:51.6,System Voltage,-73.90461618,0
7973,Backhoe_Loader,15:51.6,System Voltage,-105.4860149,0
4999,Backhoe_Loader,59:51.6,System Voltage,-163.8328045,0
6784,Backhoe_Loader,45:51.6,System Voltage,-66.4715069,0
9624,Backhoe_Loader,30:51.6,System Voltage,56.64394495301748,0
4223,Backhoe_Loader,05:51.6,System Voltage,163.24404673789869,0
1895,Backhoe_Loader,50:51.6,System Voltage,-46.15857604,0
5416,Backhoe_Loader,42:51.6,System Voltage,100.58916258536578,0
6035,Backhoe_Loader,31:51.6,System Voltage,-190.8290942,0
2197,Backhoe_Loader,11:51.6,System Voltage,75.52018064127309,0
6709,Backhoe_Loader,04:51.6,System Voltage,7.725808576209807,0
2214,Backhoe_Loader,49:51.6,System Voltage,80.29696967,0
1208,Backhoe_Loader,42:51.6,System Voltage,-132.2307235,0
7878,Backhoe_Loader,44:51.6,System Voltage,-18.59083293,0
5786,Backhoe_Loader,06:51.6,System Voltage,29.915786450387422,0
6109,Backhoe_Loader,48:51.6,System Voltage,-72.72114775,0
7528,Backhoe_Loader,42:51.6,System Voltage,-42.08454874,0
4903,Backhoe_Loader,19:51.6,System Voltage,176.04141548000527,0
5098,Backhoe_Loader,06:51.6,System Voltage,-47.91074427,0
2191,Backhoe_Loader,04:51.6,System Voltage,-160.2566931,0
3143,Backhoe_Loader,39:51.6,System Voltage,-30.12776188,0
6585,Backhoe_Loader,29:51.6,System Voltage,174.27631314025845,0
5326,Backhoe_Loader,21:51.6,System Voltage,-210.8525463,0
7116,Backhoe_Loader,11:51.6,System Voltage,-49.91825385,0
7667,Backhoe_Loader,59:51.6,System Voltage,-78.98684081,0
8601,Backhoe_Loader,58:51.6,System Voltage,122.37351760707709,0
8379,Backhoe_Loader,45:51.6,System Voltage,-7.470291155,0
4906,Backhoe_Loader,13:51.6,System Voltage,47.62224895427336,0
8173,Backhoe_Loader,09:51.6,System Voltage,-144.8446438,0
2573,Backhoe_Loader,43:51.6,System Voltage,53.77894299838094,0
6594,Backhoe_Loader,12:51.6,System Voltage,42.95371984715023,0
3808,Backhoe_Loader,27:51.6,System Voltage,16.47716020414319,0
3914,Backhoe_Loader,23:51.6,System Voltage,97.20365130891238,0
1703,Backhoe_Loader,22:51.6,System Voltage,9.368006653275307,0
6372,Backhoe_Loader,08:51.6,System Voltage,-266.6722254,0
1223,Backhoe_Loader,57:51.6,System Voltage,-43.37746777,0
9902,Backhoe_Loader,56:51.6,System Voltage,-189.5154344,0
8675,Backhoe_Loader,03:51.6,System Voltage,79.22768954724046,0
8301,Backhoe_Loader,00:51.6,System Voltage,-79.8138091,0
7750,Backhoe_Loader,45:51.6,System Voltage,-6.234579124,0
9449,Backhoe_Loader,39:51.6,System Voltage,-146.6559349,0
5386,Backhoe_Loader,28:51.6,System Voltage,-158.8013092,0
4492,Backhoe_Loader,06:51.6,System Voltage,-89.9856371,0
4670,Backhoe_Loader,05:51.6,System Voltage,155.83382036364895,0
7468,Backhoe_Loader,04:51.6,System Voltage,-105.1122111,0
5737,Backhoe_Loader,35:51.6,System Voltage,-91.08303986,0
7825,Backhoe_Loader,08:51.6,System Voltage,-11.65221687,0
4105,Backhoe_Loader,38:51.6,System Voltage,-130.3510139,0
1331,Backhoe_Loader,10:51.6,System Voltage,21.842558544333627,0
3856,Backhoe_Loader,50:51.6,System Voltage,-169.2920204,0
7618,Backhoe_Loader,39:51.6,System Voltage,157.1142979991124,0
7498,Backhoe_Loader,18:51.6,System Voltage,30.503723411493183,0
4529,Backhoe_Loader,04:51.6,System Voltage,16.870027694513922,0
9064,Backhoe_Loader,41:51.6,System Voltage,97.66491666673451,0
8172,Backhoe_Loader,32:51.6,System Voltage,2.2452403488026906,0
5096,Backhoe_Loader,22:51.6,System Voltage,-141.7958603,0
4734,Backhoe_Loader,53:51.6,System Voltage,3.812459536690432,0
3538,Backhoe_Loader,46:51.6,System Voltage,-103.1291732,0
9492,Backhoe_Loader,42:51.6,System Voltage,-57.33030635,0
2185,Backhoe_Loader,23:51.6,System Voltage,-227.2571406,0
9579,Backhoe_Loader,22:51.6,System Voltage,-100.2351025,0
1949,Backhoe_Loader,36:51.6,System Voltage,133.78582601914815,0
5574,Backhoe_Loader,57:51.6,System Voltage,18.650911316461865,0
2590,Backhoe_Loader,41:51.6,System Voltage,24.90191798035781,0
8275,Backhoe_Loader,36:51.6,System Voltage,-167.6087495,0
4696,Backhoe_Loader,49:51.6,System Voltage,-65.69568577,0
6893,Backhoe_Loader,42:51.6,System Voltage,125.37982639583065,0
2324,Backhoe_Loader,39:51.6,System Voltage,1.8776824638448375,0
2837,Backhoe_Loader,24:51.6,System Voltage,137.43151366950747,0
4796,Backhoe_Loader,20:51.6,System Voltage,143.46392808166908,0
1671,Backhoe_Loader,12:51.6,System Voltage,-128.9146176,0
6046,Backhoe_Loader,09:51.6,System Voltage,-115.1824774,0
7419,Backhoe_Loader,04:51.6,System Voltage,5.313857596821222,0
2983,Backhoe_Loader,24:51.6,System Voltage,178.11318038864565,0
8256,Backhoe_Loader,12:51.6,System Voltage,74.82362139796236,0
5910,Backhoe_Loader,00:51.6,System Voltage,-213.7188603,0
2124,Backhoe_Loader,45:51.6,System Voltage,59.62013222191356,0
1662,Backhoe_Loader,29:51.6,System Voltage,-148.6532763,0
7907,Backhoe_Loader,24:51.6,System Voltage,32.682338943644204,0
9089,Backhoe_Loader,20:51.6,System Voltage,-3.316631789,0
9073,Backhoe_Loader,12:51.6,System Voltage,76.18197851035346,0
5111,Backhoe_Loader,48:51.6,System Voltage,-11.24356074,0
8718,Backhoe_Loader,47:51.6,System Voltage,-60.37573545,0
5262,Backhoe_Loader,40:51.6,System Voltage,159.08980797912005,0
7494,Backhoe_Loader,27:51.6,System Voltage,-68.24032319,0
1655,Backhoe_Loader,51:51.6,System Voltage,-234.5601382,0
6339,Backhoe_Loader,03:51.6,System Voltage,-48.02494995,0
8472,Backhoe_Loader,32:51.6,System Voltage,-232.4530044,0
9546,Backhoe_Loader,26:51.6,System Voltage,-186.59703,0
3731,Backhoe_Loader,24:51.6,System Voltage,2.658246545523879,0
8305,Backhoe_Loader,23:51.6,System Voltage,-68.49974888,0
2653,Backhoe_Loader,09:51.6,System Voltage,95.2329658,0
6378,Backhoe_Loader,01:51.6,System Voltage,-20.39608749,0
3459,Backhoe_Loader,41:51.6,System Voltage,167.79517535299692,0
4812,Backhoe_Loader,39:51.6,System Voltage,144.1611198076862,0
4443,Backhoe_Loader,26:51.6,System Voltage,-67.54821251,0
9456,Backhoe_Loader,07:51.6,System Voltage,220.80780343032623,0
7011,Backhoe_Loader,30:51.6,System Voltage,35.91801923816456,0
8665,Backhoe_Loader,08:51.6,System Voltage,-107.8789856,0
4414,Backhoe_Loader,07:51.6,System Voltage,-40.39119663,0
7029,Backhoe_Loader,18:51.6,System Voltage,1.6724831148616615,0
5840,Backhoe_Loader,24:51.6,System Voltage,123.74110157862721,0
5209,Backhoe_Loader,22:51.6,System Voltage,88.07722689380435,0
4740,Backhoe_Loader,13:51.6,System Voltage,-122.8602529,0
9306,Backhoe_Loader,48:51.6,System Voltage,-16.34635898,0
8152,Backhoe_Loader,39:51.6,System Voltage,131.74068669793212,0
6465,Backhoe_Loader,31:51.6,System Voltage,-65.3077765,0
2842,Backhoe_Loader,24:51.6,System Voltage,-119.0736046,0
5051,Backhoe_Loader,18:51.6,System Voltage,-117.3627068,0
2063,Backhoe_Loader,14:51.6,System Voltage,-103.4747206,0
7929,Backhoe_Loader,58:51.6,System Voltage,43.521726272683495,0
9830,Backhoe_Loader,57:51.6,System Voltage,15.357789789015289,0
6924,Backhoe_Loader,55:51.6,System Voltage,-16.77041701,0
7121,Backhoe_Loader,54:51.6,System Voltage,107.25163106725802,0
2174,Backhoe_Loader,52:51.6,System Voltage,25.646639728194582,0
5067,Backhoe_Loader,40:51.6,System Voltage,35.57848766521846,0
2986,Backhoe_Loader,27:51.6,System Voltage,-191.7438756,0
3278,Backhoe_Loader,20:51.6,System Voltage,-4.583771965,0
4393,Backhoe_Loader,13:51.6,System Voltage,-54.18836471,0
1905,Backhoe_Loader,56:51.6,System Voltage,-168.0398234,0
6436,Backhoe_Loader,15:51.6,System Voltage,276.4082830510939,0
5926,Backhoe_Loader,03:51.6,System Voltage,-25.75692182,0
5262,Backhoe_Loader,38:51.6,System Voltage,25.03820274342432,0
6407,Backhoe_Loader,28:51.6,System Voltage,37.80111702336886,0
7770,Backhoe_Loader,26:51.6,System Voltage,-3.360741414,0
5587,Backhoe_Loader,03:51.6,System Voltage,73.42957313998883,0
8263,Backhoe_Loader,01:51.6,System Voltage,48.73293263306934,0
7165,Backhoe_Loader,27:51.6,System Voltage,129.99965702671753,0
5876,Backhoe_Loader,50:51.6,System Voltage,-59.20360155,0
3625,Backhoe_Loader,35:51.6,System Voltage,134.52416226632087,0
2707,Backhoe_Loader,25:51.6,System Voltage,115.38569905901501,0
3302,Backhoe_Loader,16:51.6,System Voltage,-219.507028,0
7991,Backhoe_Loader,07:51.6,System Voltage,32.02362942349131,0
4647,Backhoe_Loader,23:51.6,System Voltage,68.37433537893706,0
6017,Backhoe_Loader,18:51.6,System Voltage,-51.47480742,0
3417,Backhoe_Loader,15:51.6,System Voltage,-34.6648494,0
9948,Backhoe_Loader,11:51.6,System Voltage,-114.2334766,0
3805,Backhoe_Loader,00:51.6,System Voltage,-136.4145895,0
6719,Backhoe_Loader,47:51.6,System Voltage,4.739692119524963,0
2654,Backhoe_Loader,45:51.6,System Voltage,60.804393288387516,0
4334,Backhoe_Loader,31:51.6,System Voltage,28.86192989618018,0
5504,Backhoe_Loader,30:51.6,System Voltage,-99.21194524,0
8564,Backhoe_Loader,25:51.6,System Voltage,51.18772985270215,0
1036,Backhoe_Loader,12:51.6,System Voltage,-122.3990257,0
4505,Backhoe_Loader,37:51.6,System Voltage,63.02511444931758,0
3072,Backhoe_Loader,22:51.6,System Voltage,167.16691326323718,0
1461,Backhoe_Loader,55:51.6,System Voltage,-119.316936,0
8450,Backhoe_Loader,52:51.6,System Voltage,-68.26481747,0
2521,Backhoe_Loader,39:51.6,System Voltage,50.77194886957847,0
7510,Backhoe_Loader,25:51.6,System Voltage,68.53236795973194,0
7532,Backhoe_Loader,56:51.6,System Voltage,134.54869829624147,0
8977,Backhoe_Loader,41:51.6,System Voltage,-185.6618746,0
2307,Backhoe_Loader,33:51.6,System Voltage,130.31179476743085,0
2814,Backhoe_Loader,09:51.6,System Voltage,0.049727334,0
8679,Backhoe_Loader,06:51.6,System Voltage,-48.71822699,0
7571,Backhoe_Loader,52:51.6,System Voltage,14.305090482145344,0
1772,Backhoe_Loader,16:51.6,System Voltage,-123.0204795,0
4164,Backhoe_Loader,30:51.6,System Voltage,14.170671187905338,0
7919,Backhoe_Loader,25:51.6,System Voltage,-264.617896,0
1659,Backhoe_Loader,29:51.6,System Voltage,-24.70000006,0
9939,Backhoe_Loader,21:51.6,System Voltage,63.47606121,0
2150,Backhoe_Loader,51:51.6,System Voltage,-116.4849127,0
6291,Backhoe_Loader,46:51.6,System Voltage,-92.94502743,0
2903,Backhoe_Loader,42:51.6,System Voltage,24.098010940367388,0
1561,Backhoe_Loader,06:51.6,System Voltage,-61.37797836,0
9217,Backhoe_Loader,58:51.6,System Voltage,84.81632477485476,0
1601,Backhoe_Loader,33:51.6,System Voltage,86.12993286148837,0
8323,Backhoe_Loader,07:51.6,System Voltage,-82.52451816,0
5679,Backhoe_Loader,03:51.6,System Voltage,17.77669673491272,0
4046,Backhoe_Loader,59:51.6,System Voltage,-4.195775654,0
9343,Backhoe_Loader,52:51.6,System Voltage,169.1562298977325,0
2957,Backhoe_Loader,18:51.6,System Voltage,-7.491557186,0
6649,Backhoe_Loader,07:51.6,System Voltage,-14.36789779,0
5664,Backhoe_Loader,51:51.6,System Voltage,-2.987938239,0
1331,Backhoe_Loader,43:51.6,System Voltage,-90.88868258,0
4140,Backhoe_Loader,33:51.6,System Voltage,11.668357108689447,0
1870,Backhoe_Loader,30:51.6,System Voltage,83.13872200643225,0
1951,Backhoe_Loader,00:51.6,System Voltage,-136.7138903,0
7695,Backhoe_Loader,17:51.6,System Voltage,73.52085547000362,0
1147,Backhoe_Loader,02:51.6,System Voltage,-32.50531501,0
4532,Backhoe_Loader,49:51.6,System Voltage,79.66421474562232,0
2595,Backhoe_Loader,20:51.6,System Voltage,-55.91999212,0
2763,Backhoe_Loader,10:51.6,System Voltage,5.331716890772675,0
7162,Backhoe_Loader,55:51.6,System Voltage,-56.23438178,0
7152,Backhoe_Loader,37:51.6,System Voltage,77.92579526188813,0
6709,Backhoe_Loader,26:51.6,System Voltage,227.42947696770682,0
1324,Backhoe_Loader,16:51.6,System Voltage,-17.17801215,0
9480,Backhoe_Loader,15:51.6,System Voltage,123.54476811886053,0
5080,Backhoe_Loader,11:51.6,System Voltage,-77.09221812,0
9131,Backhoe_Loader,09:51.6,System Voltage,-62.8984117,0
4146,Backhoe_Loader,47:51.6,System Voltage,39.464029888159345,0
9137,Backhoe_Loader,46:51.6,System Voltage,-7.991195978,0
1899,Backhoe_Loader,31:51.6,System Voltage,-209.0364559,0
1133,Backhoe_Loader,29:51.6,System Voltage,41.40127870555508,0
4223,Backhoe_Loader,21:51.6,System Voltage,-52.0523547,0
4781,Backhoe_Loader,20:51.6,System Voltage,30.15226995,0
2721,Backhoe_Loader,56:51.6,System Voltage,96.01417117429503,0
3282,Backhoe_Loader,28:51.6,System Voltage,44.92429753550273,0
8156,Backhoe_Loader,50:51.6,System Voltage,-219.0627358,0
5318,Backhoe_Loader,36:51.6,System Voltage,-30.69779974,0
2691,Backhoe_Loader,16:51.6,System Voltage,-109.0365853,0
4327,Backhoe_Loader,14:51.6,System Voltage,-186.4720151,0
7306,Backhoe_Loader,08:51.6,System Voltage,4.332054378,0
5900,Backhoe_Loader,20:51.6,System Voltage,28.26216958255635,0
9032,Backhoe_Loader,57:51.6,System Voltage,-81.84588043,0
4184,Backhoe_Loader,47:51.6,System Voltage,1.0325276316480418,0
8954,Backhoe_Loader,30:51.6,System Voltage,-13.12948124,0
2600,Backhoe_Loader,14:51.6,System Voltage,0.235494728,0
2983,Backhoe_Loader,55:51.6,System Voltage,83.44972954,0
6995,Backhoe_Loader,05:51.6,System Voltage,97.67896335422375,0
3166,Backhoe_Loader,03:51.6,System Voltage,87.75117468189258,0
4013,Backhoe_Loader,46:51.6,System Voltage,91.35385075,0
3682,Backhoe_Loader,04:51.6,System Voltage,14.092424425917532,0
2185,Backhoe_Loader,50:51.6,System Voltage,241.5979693145945,0
1536,Backhoe_Loader,44:51.6,System Voltage,-121.1223425,0
2947,Backhoe_Loader,27:51.6,System Voltage,-16.11983131,0
4731,Backhoe_Loader,20:51.6,System Voltage,44.84728809259646,0
3802,Backhoe_Loader,19:51.6,System Voltage,61.71617698,0
5127,Backhoe_Loader,17:51.6,System Voltage,115.99489532531813,0
2973,Backhoe_Loader,30:51.6,System Voltage,109.5912857734803,0
2219,Backhoe_Loader,03:51.6,System Voltage,-71.75375204,0
3720,Backhoe_Loader,50:51.6,System Voltage,-17.56680939,0
7128,Backhoe_Loader,49:51.6,System Voltage,-66.21313108,0
5022,Backhoe_Loader,11:51.6,System Voltage,-74.23245928,0
7626,Backhoe_Loader,47:51.6,System Voltage,-169.7092871,0
6697,Backhoe_Loader,34:51.6,System Voltage,11.36410945390323,0
5287,Backhoe_Loader,24:51.6,System Voltage,-58.90811195,0
6643,Backhoe_Loader,50:51.6,System Voltage,103.49695553147139,0
6969,Backhoe_Loader,33:51.6,System Voltage,238.1334177125292,0
8721,Backhoe_Loader,59:51.6,System Voltage,-60.08460935,0
2697,Backhoe_Loader,56:51.6,System Voltage,-63.8452664,0
5920,Backhoe_Loader,24:51.6,System Voltage,-149.3006849,0
7174,Backhoe_Loader,12:51.6,System Voltage,-176.0832673,0
9886,Backhoe_Loader,38:51.6,System Voltage,-115.3794693,0
2887,Backhoe_Loader,02:51.6,System Voltage,-72.84086852,0
1217,Backhoe_Loader,34:51.6,System Voltage,37.57264180722257,0
2977,Backhoe_Loader,08:51.6,System Voltage,105.69048306375744,0
2945,Backhoe_Loader,03:51.6,System Voltage,248.3219493581395,0
8886,Backhoe_Loader,01:51.6,System Voltage,148.6209718630466,0
8701,Backhoe_Loader,57:51.6,System Voltage,30.709027956712255,0
7628,Backhoe_Loader,51:51.6,System Voltage,63.10513746131843,0
1976,Backhoe_Loader,39:51.6,System Voltage,-64.96168782,0
5867,Backhoe_Loader,32:51.6,System Voltage,-123.4613254,0
6545,Backhoe_Loader,14:51.6,System Voltage,66.15813008800558,0
1352,Backhoe_Loader,10:51.6,System Voltage,287.05261286427555,0
9154,Backhoe_Loader,51:51.6,System Voltage,-93.49893021,0
5903,Backhoe_Loader,06:51.6,System Voltage,181.62967594119132,0
8937,Backhoe_Loader,56:51.6,System Voltage,-16.80638263,0
3914,Backhoe_Loader,40:51.6,System Voltage,200.57385393992746,0
2153,Backhoe_Loader,26:51.6,System Voltage,-183.9015114,0
4589,Backhoe_Loader,38:51.6,System Voltage,-183.4757707,0
7190,Backhoe_Loader,15:51.6,System Voltage,22.470325226980293,0
5518,Backhoe_Loader,11:51.6,System Voltage,-25.18587802,0
9574,Backhoe_Loader,44:51.6,System Voltage,29.86412089190197,0
1794,Backhoe_Loader,23:51.6,System Voltage,42.56613840903043,0
3815,Backhoe_Loader,00:51.6,System Voltage,-108.6459283,0
3477,Backhoe_Loader,55:51.6,System Voltage,-9.479045303,0
3034,Backhoe_Loader,31:51.6,System Voltage,145.00028737141582,0
6638,Backhoe_Loader,54:51.6,System Voltage,67.07344976356404,0
8130,Backhoe_Loader,32:51.6,System Voltage,11.015502134496261,0
1430,Backhoe_Loader,24:51.6,System Voltage,-25.61844116,0
9250,Backhoe_Loader,57:51.6,System Voltage,-27.33970076,0
2078,Backhoe_Loader,43:51.6,System Voltage,51.93181518911379,0
3580,Backhoe_Loader,37:51.6,System Voltage,135.96220076305016,0
9271,Backhoe_Loader,28:51.6,System Voltage,270.14729247967597,0
2586,Backhoe_Loader,27:51.6,System Voltage,-133.4065554,0
8153,Backhoe_Loader,13:51.6,System Voltage,-13.78005217,0
7961,Backhoe_Loader,10:51.6,System Voltage,-82.81176602,0
5614,Backhoe_Loader,04:51.6,System Voltage,-80.25332334,0
4178,Backhoe_Loader,55:51.6,System Voltage,-103.5640051,0
8609,Backhoe_Loader,00:51.6,System Voltage,-41.12904377,0
3457,Backhoe_Loader,08:51.6,System Voltage,-57.1515769,0
9135,Backhoe_Loader,51:51.6,System Voltage,-27.14135353,0
4528,Backhoe_Loader,44:51.6,System Voltage,73.06931091350549,0
3921,Backhoe_Loader,02:51.6,System Voltage,103.53034586854695,0
6209,Backhoe_Loader,00:51.6,System Voltage,27.153363642416945,0
2380,Backhoe_Loader,40:51.6,System Voltage,64.42181405916352,0
9683,Backhoe_Loader,19:51.6,System Voltage,-100.1072517,0
5295,Backhoe_Loader,17:51.6,System Voltage,-166.718231,0
9437,Backhoe_Loader,58:51.6,System Voltage,210.92534440796462,0
3358,Backhoe_Loader,56:51.6,System Voltage,54.83914025025176,0
9002,Backhoe_Loader,46:51.6,System Voltage,-139.7598615,0
2625,Backhoe_Loader,56:51.6,System Voltage,-173.1471952,0
2561,Backhoe_Loader,52:51.6,System Voltage,154.9424320621622,0
1501,Backhoe_Loader,01:51.6,System Voltage,-120.7161952,0
3057,Backhoe_Loader,54:51.6,System Voltage,186.9895993470692,0
6950,Backhoe_Loader,47:51.6,System Voltage,-92.67127141,0
2407,Backhoe_Loader,29:51.6,System Voltage,32.455142927157304,0
4498,Backhoe_Loader,28:51.6,System Voltage,-187.2206404,0
6401,Backhoe_Loader,31:51.6,System Voltage,-125.201811,0
6380,Backhoe_Loader,09:51.6,System Voltage,-226.5006947,0
9300,Backhoe_Loader,22:51.6,System Voltage,-24.91336984,0
6162,Backhoe_Loader,16:51.6,System Voltage,-63.78233016,0
9499,Backhoe_Loader,12:51.6,System Voltage,-9.863218165,0
1899,Backhoe_Loader,10:51.6,System Voltage,-29.11636193,0
3687,Backhoe_Loader,27:51.6,System Voltage,23.193749026745085,0
9806,Backhoe_Loader,45:51.6,System Voltage,125.62202363065964,0
2085,Backhoe_Loader,23:51.6,System Voltage,-12.006406,0
3890,Backhoe_Loader,21:51.6,System Voltage,93.74258383566152,0
8448,Backhoe_Loader,13:51.6,System Voltage,42.016128631401365,0
8425,Backhoe_Loader,04:51.6,System Voltage,0.1225370679486304,0
8195,Backhoe_Loader,51:51.6,System Voltage,-134.1457328,0
6896,Backhoe_Loader,36:51.6,System Voltage,170.85807592833834,0
3866,Backhoe_Loader,29:51.6,System Voltage,-24.46069416,0
6560,Backhoe_Loader,25:51.6,System Voltage,17.192739746265314,0
2197,Backhoe_Loader,10:51.6,System Voltage,224.0514297421147,0
8779,Backhoe_Loader,43:51.6,System Voltage,34.668745959354034,0
9759,Backhoe_Loader,33:51.6,System Voltage,-79.87476344,0
5740,Backhoe_Loader,18:51.6,System Voltage,171.82922959874398,0
2417,Backhoe_Loader,05:51.6,System Voltage,57.869459004168334,0
8797,Backhoe_Loader,56:51.6,System Voltage,20.898960809346995,0
2188,Backhoe_Loader,47:51.6,Throttle Position,-66.601014,1
4640,Backhoe_Loader,28:51.6,Throttle Position,266.19193398637725,1
6126,Backhoe_Loader,36:51.6,Throttle Position,-279.0687829,1
5253,Backhoe_Loader,06:51.6,Throttle Position,-260.2840319,1
2536,Backhoe_Loader,40:51.6,Throttle Position,24.952324328917168,1
6798,Backhoe_Loader,48:51.6,Throttle Position,-43.40589298,1
1629,Backhoe_Loader,06:51.6,Throttle Position,0.5170428697802154,1
3056,Backhoe_Loader,50:51.6,Throttle Position,-40.48510286,1
5273,Backhoe_Loader,36:51.6,Throttle Position,205.41294092581524,1
4816,Backhoe_Loader,59:51.6,Throttle Position,164.29269743395673,1
3924,Backhoe_Loader,06:51.6,Throttle Position,-139.364914,1
9563,Backhoe_Loader,59:51.6,Throttle Position,188.2784626190539,1
3871,Backhoe_Loader,20:51.6,Throttle Position,54.77546680463917,1
4379,Backhoe_Loader,14:51.6,Throttle Position,107.5399168274362,1
3034,Backhoe_Loader,56:51.6,Throttle Position,-50.59097717,1
2997,Backhoe_Loader,26:51.6,Throttle Position,-74.11903805,1
8230,Backhoe_Loader,42:51.6,Throttle Position,-92.29641147,1
4069,Backhoe_Loader,19:51.6,Throttle Position,328.2055694358602,1
5432,Backhoe_Loader,38:51.6,Throttle Position,100.61373163613251,1
8707,Backhoe_Loader,21:51.6,Throttle Position,354.98861113704925,1
1368,Backhoe_Loader,45:51.6,Throttle Position,-177.4104399,1
9089,Backhoe_Loader,21:51.6,Throttle Position,-146.7981805,1
1328,Backhoe_Loader,17:51.6,Throttle Position,-136.8125442,1
7465,Backhoe_Loader,35:51.6,Throttle Position,338.18038626703617,1
